Date,Open*,High,Low,Close**,Volume,Market Cap
"Jun 10, 2019",5.86,6.11,5.77,6.11,"61,495,899","1,164,854,311"
"Jun 9, 2019",6.14,6.19,5.71,5.87,"49,629,337","1,119,797,047"
"Jun 8, 2019",6.34,6.35,5.98,6.14,"50,257,190","1,170,516,443"
"Jun 7, 2019",6.06,6.58,5.94,6.34,"101,407,237","1,208,838,509"
"Jun 6, 2019",6.18,6.18,5.68,6.06,"78,003,590","1,155,320,476"
"Jun 5, 2019",5.94,6.29,5.69,6.18,"93,898,670","1,179,222,071"
"Jun 4, 2019",6.61,6.84,5.81,5.92,"129,719,691","1,128,755,551"
"Jun 3, 2019",6.36,7.25,6.08,6.61,"212,229,620","1,260,884,793"
"Jun 2, 2019",5.78,6.36,5.6,6.36,"84,717,218","1,212,264,016"
"Jun 1, 2019",5.81,6.3,5.69,5.78,"125,167,747","1,102,188,614"
"May 31, 2019",5.94,5.95,5.28,5.81,"136,736,662","1,108,478,181"
"May 30, 2019",4.69,6.54,4.69,5.94,"272,876,291","1,132,682,951"
"May 29, 2019",4.76,4.81,4.51,4.69,"52,450,620","894,188,262"
"May 28, 2019",4.67,4.82,4.51,4.76,"56,441,565","908,066,009"
"May 27, 2019",4.52,4.71,4.52,4.67,"75,962,593","890,485,476"
"May 26, 2019",4.42,4.55,4.29,4.51,"49,349,632","859,734,893"
"May 25, 2019",4.47,4.61,4.35,4.42,"43,392,192","843,739,243"
"May 24, 2019",4.34,4.77,4.28,4.47,"82,477,989","852,940,374"
"May 23, 2019",4.35,4.37,4.13,4.34,"50,139,060","826,634,619"
"May 22, 2019",4.78,4.8,4.36,4.36,"53,427,877","831,229,997"
"May 21, 2019",4.71,4.81,4.55,4.78,"57,280,911","910,643,797"
"May 20, 2019",4.89,4.91,4.54,4.72,"69,473,607","900,946,944"
"May 19, 2019",4.71,5.17,4.65,4.89,"82,033,956","933,280,007"
"May 18, 2019",4.4,4.97,4.35,4.71,"72,187,066","898,848,813"
"May 17, 2019",4.27,4.79,3.95,4.4,"117,708,947","838,349,085"
"May 16, 2019",4.53,4.77,4.04,4.28,"76,583,313","815,780,283"
"May 15, 2019",4,4.62,3.99,4.53,"81,407,357","863,640,970"
"May 14, 2019",3.95,4.1,3.83,4,"68,024,772","762,416,115"
"May 13, 2019",3.77,4.15,3.76,3.94,"63,138,772","750,725,693"
"May 12, 2019",4,4.06,3.71,3.77,"45,901,518","719,467,337"
"May 11, 2019",3.83,4.17,3.73,4.02,"72,859,937","766,144,178"
"May 10, 2019",3.9,4.11,3.69,3.83,"53,606,617","730,892,432"
"May 9, 2019",4.37,4.47,3.53,3.9,"76,347,151","742,999,857"
"May 8, 2019",4.6,4.6,4.27,4.35,"60,816,520","830,417,397"
"May 7, 2019",4.73,5.03,4.61,4.61,"58,235,752","879,746,037"
"May 6, 2019",4.85,4.86,4.52,4.73,"63,030,290","901,075,804"
"May 5, 2019",5.26,5.26,4.79,4.85,"68,292,315","925,545,511"
"May 4, 2019",5.31,5.58,4.79,5.26,"164,883,490","1,003,019,650"
"May 3, 2019",4.59,5.34,4.57,5.31,"161,847,461","1,012,716,790"
"May 2, 2019",4.39,4.62,4.23,4.59,"83,803,871","876,148,070"
"May 01, 2019",3.94,4.6,3.92,4.39,"90,528,588","837,145,852"
"Apr 30, 2019",3.75,4.04,3.75,3.94,"53,924,933","750,753,657"
"Apr 29, 2019",4.46,4.67,3.7,3.75,"86,344,115",0
"Apr 28, 2019",3.44,5.14,3.4,4.43,"88,477,197",0
"Apr 27, 2019",3.64,3.67,3.39,3.43,"24,145,210",0
"Apr 26, 2019",3.3,3.77,3.19,3.63,"36,448,158",0
"Apr 25, 2019",3.69,3.78,3.23,3.3,"38,575,975",0
"Apr 24, 2019",4.12,4.15,3.1,3.64,"51,989,410",0
"Apr 23, 2019",4.38,5.31,4.11,4.12,"69,288,593",0
"Apr 22, 2019",5.17,6.95,4.24,4.38,"14,693,545",0
"Apr 21, 2019",5.4,5.48,4.65,5.22,"4,423,092",0
"Apr 20, 2019",4.87,5.44,4.86,5.44,"4,130,471",0
"Apr 19, 2019",4.36,4.9,4.3,4.88,"5,806,997",0
"Apr 18, 2019",4.34,4.42,4.27,4.36,"3,962,743",0
"Apr 17, 2019",4.36,4.44,4.29,4.35,"5,040,510",0
"Apr 16, 2019",4.34,4.48,4.27,4.42,"6,687,900",0
"Apr 15, 2019",4.46,4.49,4.29,4.35,"4,043,798",0
"Apr 14, 2019",4.3,4.49,4.12,4.46,"4,087,545",0
"Apr 13, 2019",4.3,4.47,4.17,4.3,"4,074,112",0
"Apr 12, 2019",3.52,4.33,3.48,4.31,"4,766,004",0
"Apr 11, 2019",3.77,3.86,3.48,3.51,"5,287,619",0
"Apr 10, 2019",3.8,4.18,3.67,3.75,"4,666,417",0
"Apr 09, 2019",5.45,5.47,3.8,3.84,"5,205,817",0
"Apr 08, 2019",4.63,5.85,4.62,5.45,"4,041,530",0
"Apr 07, 2019",4.47,4.89,4.34,4.62,"4,191,619",0
"Apr 06, 2019",3.81,4.46,3.77,4.45,"4,623,456",0
"Apr 05, 2019",3.74,3.84,3.67,3.81,"5,415,803",0
"Apr 04, 2019",3.76,3.83,3.7,3.75,"5,321,012",0
"Apr 03, 2019",3.79,3.93,3.66,3.77,"5,083,727",0
"Apr 02, 2019",3.76,3.83,3.61,3.79,"5,365,043",0
"Apr 01, 2019",3.61,3.87,3.6,3.73,"4,158,589",0
"Mar 31, 2019",3.47,3.63,3.44,3.62,"3,945,618",0
"Mar 30, 2019",3.54,3.56,3.38,3.47,"3,370,884",0
"Mar 29, 2019",3.49,3.55,3.41,3.54,"4,012,185",0
"Mar 28, 2019",3.77,3.79,3.48,3.49,"6,030,320",0
"Mar 27, 2019",3.75,3.83,3.6,3.78,"7,031,767",0
"Mar 26, 2019",3.76,3.83,3.48,3.74,"6,463,760",0
"Mar 25, 2019",3.75,3.96,3.66,3.78,"4,661,791",0
"Mar 24, 2019",3.45,3.88,3.43,3.77,"3,928,803",0
"Mar 23, 2019",3.51,3.53,3.34,3.45,"4,409,797",0
"Mar 22, 2019",3.63,3.63,3.29,3.5,"4,680,808",0
"Mar 21, 2019",4.42,4.42,3.59,3.63,"3,901,346",0
"Mar 20, 2019",4.82,4.84,3.87,4.38,"3,934,421",0
"Mar 19, 2019",5.1,5.21,4.79,4.82,"3,891,084",0
"Mar 18, 2019",4.83,5.23,4.83,5.11,"2,567,201",0
"Mar 17, 2019",7.36,7.36,4.73,4.78,"2,653,565",0
"Mar 16, 2019",7.51,8.31,6.69,7.38,"3,477,393",0
"Mar 15, 2019",6.63,7.72,6.43,7.5,"6,057,301",0
"Mar 14, 2019",6.44,6.64,6.35,6.53,"7,318,172",0
