Date,Open*,High,Low,Close**,Volume,Market Cap
"Dec 06, 2017",0.312358,0.353649,0.267842,0.29157,"12,387,900","102,049,500"
"Dec 05, 2017",0.22927,0.313877,0.221351,0.313877,"12,459,200","109,856,950"
"Dec 04, 2017",0.232595,0.25327,0.206793,0.229581,"6,981,590","80,353,350"
"Dec 03, 2017",0.207998,0.255528,0.193607,0.230629,"8,765,840","80,720,150"
"Dec 02, 2017",0.177941,0.222175,0.167361,0.207898,"7,396,790","72,764,300"
"Dec 01, 2017",0.169528,0.179564,0.16127,0.177823,"4,352,980","62,238,050"
"Nov 30, 2017",0.14736,0.176797,0.142163,0.170461,"4,621,870","59,661,350"
"Nov 29, 2017",0.176567,0.182296,0.137963,0.145255,"5,052,720","50,839,250"
"Nov 28, 2017",0.186821,0.192135,0.175586,0.176424,"5,251,760","61,748,400"
"Nov 27, 2017",0.182888,0.185542,0.171907,0.184168,"4,242,550","64,458,800"
"Nov 26, 2017",0.183492,0.185923,0.170017,0.182888,"1,860,700","64,010,800"
"Nov 25, 2017",0.192811,0.193242,0.174594,0.180959,"2,292,830","63,335,650"
"Nov 24, 2017",0.165317,0.193379,0.155927,0.192921,"3,763,260","67,522,350"
"Nov 23, 2017",0.169655,0.190338,0.157085,0.164384,"3,325,760","57,534,400"
"Nov 22, 2017",0.15698,0.174569,0.150318,0.168515,"2,709,660","58,980,250"
"Nov 21, 2017",0.163476,0.168005,0.153796,0.154972,"1,952,710","54,240,200"
"Nov 20, 2017",0.162366,0.166283,0.156672,0.162183,"1,916,880","56,764,050"
"Nov 19, 2017",0.170798,0.173812,0.157416,0.162354,"1,646,620","56,823,900"
"Nov 18, 2017",0.155009,0.177912,0.150702,0.170872,"1,948,470","59,805,200"
"Nov 17, 2017",0.169455,0.171535,0.152477,0.159649,"2,547,360","55,877,150"
"Nov 16, 2017",0.187482,0.188444,0.164531,0.169761,"1,766,160","59,416,350"
"Nov 15, 2017",0.187613,0.193513,0.17603,0.186138,"1,689,780","65,148,300"
"Nov 14, 2017",0.184815,0.199968,0.1704,0.188114,"2,203,410","65,839,900"
"Nov 13, 2017",0.169117,0.205014,0.168743,0.183071,"2,992,650","64,074,850"
"Nov 12, 2017",0.179667,0.198376,0.145948,0.170898,"5,455,200","59,814,300"
"Nov 11, 2017",0.186398,0.197687,0.166026,0.17977,"2,238,980","62,919,500"
"Nov 10, 2017",0.2247,0.23128,0.180161,0.187602,"2,125,460","65,660,700"
"Nov 09, 2017",0.216713,0.248233,0.195411,0.223969,"3,347,920","78,389,150"
"Nov 08, 2017",0.177328,0.258522,0.171102,0.213909,"5,493,180","74,868,150"
"Nov 07, 2017",0.167836,0.177565,0.162294,0.177539,"1,267,510","62,138,650"
"Nov 06, 2017",0.17337,0.17347,0.156914,0.167456,"1,599,470","58,609,600"
"Nov 05, 2017",0.176922,0.182497,0.169625,0.172059,"1,080,670","60,220,650"
"Nov 04, 2017",0.170295,0.185698,0.162385,0.177603,"1,757,130","62,161,050"
"Nov 03, 2017",0.161143,0.188294,0.158104,0.171798,"2,411,460","60,129,300"
"Nov 02, 2017",0.156799,0.194406,0.138434,0.167427,"3,643,740","58,599,450"
"Nov 01, 2017",0.190372,0.190372,0.155311,0.157611,"3,130,450","55,163,850"
"Oct 31, 2017",0.211457,0.221311,0.184711,0.193912,"2,251,570","67,869,200"
"Oct 30, 2017",0.199246,0.210863,0.195898,0.209849,"1,492,410","73,447,150"
"Oct 29, 2017",0.205613,0.218749,0.182713,0.198876,"2,352,990","69,606,600"
"Oct 28, 2017",0.22461,0.227004,0.199226,0.206531,"1,522,820","72,285,850"
"Oct 27, 2017",0.227601,0.235078,0.219734,0.224644,"1,419,580","78,625,400"
"Oct 26, 2017",0.254033,0.254033,0.224187,0.227041,"1,681,240","79,464,350"
"Oct 25, 2017",0.255253,0.257736,0.235772,0.254435,"2,161,880","89,052,250"
"Oct 24, 2017",0.244765,0.294806,0.236123,0.254453,"3,665,750","89,058,550"
"Oct 23, 2017",0.263856,0.276816,0.228412,0.248675,"2,972,470","87,036,250"
"Oct 22, 2017",0.258186,0.285979,0.249826,0.264695,"4,038,780","92,643,250"
"Oct 21, 2017",0.223434,0.266299,0.203227,0.252681,"5,154,740","88,438,350"
