Date,Open*,High,Low,Close**,Volume,Market Cap
"May 22, 2017",0.682007,0.742591,0.669175,0.720486,"2,331,300","36,024,300"
"May 21, 2017",0.665434,0.744667,0.618864,0.664141,"2,621,930","33,207,050"
"May 20, 2017",0.638148,0.671513,0.612225,0.665485,"1,476,170","33,274,250"
"May 19, 2017",0.539752,0.682251,0.539752,0.63186,"1,884,600","31,593,000"
"May 18, 2017",0.533423,0.552265,0.514519,0.539481,"1,201,540","26,974,050"
"May 17, 2017",0.464285,0.531643,0.454101,0.531643,"1,328,670","26,582,150"
"May 16, 2017",0.474567,0.474567,0.452551,0.463667,"637,204","23,183,350"
"May 15, 2017",0.477364,0.4933,0.45415,0.470057,"897,219","23,502,850"
"May 14, 2017",0.483372,0.490861,0.473253,0.477543,"501,693","23,877,150"
"May 13, 2017",0.487873,0.491284,0.451528,0.484544,"616,908","24,227,200"
"May 12, 2017",0.480874,0.508175,0.469682,0.487684,"548,028","24,384,200"
"May 11, 2017",0.504314,0.520573,0.431391,0.481077,"953,152","24,053,850"
"May 10, 2017",0.44926,0.541055,0.44926,0.503894,"843,243","25,194,700"
"May 09, 2017",0.496131,0.501255,0.407576,0.44937,"1,076,450","22,468,500"
"May 08, 2017",0.5303,0.542761,0.486931,0.496572,"1,025,750","24,828,600"
"May 07, 2017",0.585263,0.591143,0.516306,0.535792,"1,249,060","26,789,600"
"May 06, 2017",0.572854,0.59035,0.537649,0.58767,"1,341,720","29,383,500"
"May 05, 2017",0.493833,0.576426,0.470129,0.576426,"2,660,100","28,821,300"
"May 04, 2017",0.345096,0.500403,0.334537,0.500309,"2,317,450","25,015,450"
"May 03, 2017",0.314746,0.348589,0.309078,0.343782,"758,237","17,189,100"
"May 02, 2017",0.319147,0.326074,0.280153,0.314833,"588,824","15,741,650"
"May 01, 2017",0.361689,0.361689,0.269563,0.318838,"1,142,050","15,941,900"
"Apr 30, 2017",0.271731,0.362409,0.268994,0.360099,"1,631,520","18,004,950"
"Apr 29, 2017",0.229612,0.29057,0.221128,0.271729,"960,013","13,586,450"
"Apr 28, 2017",0.202194,0.229271,0.20142,0.229255,"473,689","11,462,750"
"Apr 27, 2017",0.184394,0.20851,0.181833,0.202092,"327,972","10,104,600"
"Apr 26, 2017",0.183475,0.188085,0.179909,0.184577,"185,400","9,228,850"
"Apr 25, 2017",0.173606,0.184094,0.166802,0.183504,"241,805","9,175,200"
"Apr 24, 2017",0.177077,0.177153,0.163354,0.173758,"262,706","8,687,900"
"Apr 23, 2017",0.180684,0.185985,0.169937,0.17496,"175,678","8,748,000"
"Apr 22, 2017",0.178943,0.188524,0.173304,0.183058,"288,119","9,152,900"
"Apr 21, 2017",0.184685,0.185694,0.174442,0.178122,"263,127","8,906,100"
"Apr 20, 2017",0.189534,0.191015,0.178645,0.184725,"222,525","9,236,250"
"Apr 19, 2017",0.180622,0.190709,0.178089,0.189408,"297,302","9,470,400"
"Apr 18, 2017",0.19191,0.192224,0.176355,0.180479,"348,694","9,023,950"
"Apr 17, 2017",0.191583,0.192535,0.179468,0.191489,"331,308","9,574,450"
"Apr 16, 2017",0.193672,0.19565,0.188923,0.192076,"167,886","9,603,800"
"Apr 15, 2017",0.192991,0.194574,0.190452,0.192164,"76,566.40","9,608,200"
"Apr 14, 2017",0.19154,0.19396,0.190495,0.192958,"103,138","9,647,900"
"Apr 13, 2017",0.193966,0.196013,0.190089,0.191686,"147,722","9,584,300"
"Apr 12, 2017",0.198357,0.200199,0.191723,0.195553,"192,252","9,777,650"
"Apr 11, 2017",0.209023,0.211772,0.189697,0.197826,"257,457","9,891,300"
"Apr 10, 2017",0.188842,0.220733,0.186149,0.207874,"208,420","10,393,700"
"Apr 09, 2017",0.189679,0.191026,0.186312,0.188861,"97,362.10","9,443,050"
"Apr 08, 2017",0.189456,0.193674,0.188398,0.190221,"54,653.90","9,511,050"
